02 ; geometria analitica                    ; engenharia quimica        ; 35m23  ; 2024_1
02 ; geometria analitica                    ; ciencia da computacao     ; 35m45  ; 2024_1
02 ; estatistica                            ; quimica bacharelado       ; 35m23  ; 2024_1
02 ; geometria analitica                    ; engenharia de materiais   ; 35m23  ; 2024_1
02 ; calculo 3a                             ; engenharia de alimentos   ; 35m23  ; 2024_1
02 ; calculo numerico                       ; engenharia de materiais   ; 35m45  ; 2024_1
02 ; geometria analitica                    ; ciencia da computacao     ; 46m23  ; 2024_1
02 ; geometria analitica                    ; engenharia de alimentos   ; 46m45  ; 2024_1
02 ; calculo 1b                             ; ciencias economicas       ; 46m23  ; 2024_1
02 ; calculo 1b                             ; engenharia florestal      ; 46m45  ; 2024_1
02 ; calculo 1b                             ; quimica licenciatura      ; 46m23  ; 2024_1
02 ; calculo 1c                             ; farmacia                  ; 46m45  ; 2024_1
02 ; calculo 2b                             ; quimica licenciatura      ; 46m23  ; 2024_1
02 ; estatistica                            ; comunicacao social        ; 46m45  ; 2024_1
02 ; calculo diferencial                    ; estatistica               ; 246t12 ; 2024_1
02 ; calculo 1a                             ; engenharia mecanica       ; 246t34 ; 2024_1
02 ; calculo 1a                             ; instituto de fisica       ; 246t56 ; 2024_1
02 ; analise real                           ; matematica                ; 246t34 ; 2024_1
02 ; calculo 1a                             ; instituto de fisica       ; 246t56 ; 2024_1
02 ; calculo 1c                             ; zootecnia                 ; 24t23  ; 2024_1
02 ; calculo 1c                             ; ciencias biologicas       ; 24t45  ; 2024_1
02 ; probabilidade e estatistica a          ; instituto de fisica       ; 24t12  ; 2024_1
02 ; edo                                    ; instituto de fisica       ; 24t34  ; 2024_1
02 ; edo                                    ; engenharia mecanica       ; 24t56  ; 2024_1
02 ; calculo 3a                             ; engenharia mecanica       ; 24t34  ; 2024_1
02 ; calculo 3a                             ; instituto de fisica       ; 24t56  ; 2024_1
02 ; calculo 1b                             ; agronomia                 ; 25t23  ; 2024_1
02 ; calculo 1b                             ; agronomia                 ; 25t45  ; 2024_1
02 ; geometria analitica                    ; engenharia mecanica       ; 35t12  ; 2024_1
02 ; geometria analitica                    ; instituto de fisica       ; 35t34  ; 2024_1
02 ; probabilidade e estatistica a          ; engenharia de producao    ; 35t12  ; 2024_1
02 ; algebra linear                         ; estatistica               ; 35t34  ; 2024_1
02 ; calculo numerico                       ; instituto de fisica       ; 35t34  ; 2024_1
02 ; calculo 3a                             ; engenharia quimica        ; 35t23  ; 2024_1
02 ; calculo 1c                             ; arquitetura               ; 35t23  ; 2024_1
02 ; calculo 1c                             ; biomedicina               ; 35t45  ; 2024_1
02 ; edo                                    ; engenharia de alimentos   ; 35t23  ; 2024_1
02 ; calculo 1c                             ; ciencias ambientais       ; 46t23  ; 2024_1
02 ; calculo 1c                             ; biotecnologia             ; 46t45  ; 2024_1
02 ; calculo 2b                             ; agronomia                 ; 46t23  ; 2024_1
02 ; calculo 2b                             ; agronomia                 ; 46t45  ; 2024_1
02 ; calculo 1a                             ; engenharia de software    ; 246n23 ; 2024_1
02 ; calculo 1a                             ; sistemas de informacao    ; 246n45 ; 2024_1
02 ; calculo 2a                             ; instituto de fisica       ; 246n23 ; 2024_1
02 ; algebra linear                         ; ciencias economicas       ; 24n45  ; 2024_1
02 ; calculo 2b                             ; administracao             ; 35n23  ; 2024_1
02 ; calculo 1b                             ; quimica licenciatura      ; 35n45  ; 2024_1
02 ; geometria analitica                    ; instituto de fisica       ; 35n45  ; 2024_1
02 ; calculo 1b                             ; ciencias economicas       ; 35n23  ; 2024_1
02 ; calculo 1b                             ; administracao             ; 35n45  ; 2024_1
02 ; estatistica descritiva e probabilidade ; administracao             ; 46n23  ; 2024_1
02 ; estatistica                            ; ciencias contabeis        ; 46n45  ; 2024_1
02 ; estatistica inferencial                ; administracao             ; 46n45  ; 2024_1
