02 ; algebra linear                           ; geologia                 ; 35t12  ; 2023_2
02 ; algebra linear                           ; instituto de fisica      ; 35t34  ; 2023_2
02 ; geometria analitica                      ; engenharia de materiais  ; 35t12  ; 2023_2
02 ; algebra linear                           ; engenharia mecanica      ; 35t34  ; 2023_2
02 ; introducao a teoria qualitativa das edos ; matematica               ; 35t34  ; 2023_2
02 ; teoria de grupos                         ; matematica               ; 35t34  ; 2023_2
02 ; matematica financeira                    ; matematica               ; 35t34  ; 2023_2
02 ; calculo numerico                         ; engenharia da mecanica   ; 35t12  ; 2023_2
02 ; calculo 3a                               ; instituto de quimica     ; 35t45  ; 2023_2
02 ; estatistica i                            ; matematica               ; 35t34  ; 2023_2
02 ; introducao a analise no rn               ; matematica               ; 35t34  ; 2023_2
02 ; calculo numerico                         ; engenharia de alimentos  ; 36t23  ; 2023_2
02 ; calculo 2b                               ; agronomia                ; 46t23  ; 2023_2
02 ; calculo 2b                               ; agronomia                ; 46t45  ; 2023_2
02 ; calculo 1a                               ; instituto de fisica      ; 246n23 ; 2023_2
02 ; calculo integral                         ; matematica               ; 246n45 ; 2023_2
02 ; algebra linear i                         ; matematica               ; 246n23 ; 2023_2
02 ; fundamentos de analise                   ; matematica               ; 246n45 ; 2023_2
02 ; calculo diferencial                      ; matematica               ; 246n23 ; 2023_2
02 ; algebra linear                           ; sistemas de informacao   ; 24n23  ; 2023_2
02 ; algebra linear                           ; engenharia de software   ; 24n45  ; 2023_2
02 ; probabilidade e estatistica a            ; engenharia de software   ; 24n23  ; 2023_2
02 ; probabilidade e estatistica a            ; sistemas de informacao   ; 24n45  ; 2023_2
02 ; calculo 2b                               ; administracao            ; 35n23  ; 2023_2
02 ; calculo 2b                               ; instituto de quimica     ; 35n45  ; 2023_2
02 ; geometria espacial                       ; matematica               ; 35n23  ; 2023_2
02 ; matematica financeira                    ; matematica               ; 35n45  ; 2023_2
02 ; calculo 1c                               ; ciencias contabeis       ; 35n23  ; 2023_2
02 ; calculo 1b                               ; administracao            ; 35n45  ; 2023_2
02 ; calculo 3a                               ; instituto de fisica      ; 35n23  ; 2023_2
02 ; edo                                      ; instituto de fisica      ; 35n45  ; 2023_2
02 ; estatistica i                            ; matematica               ; 35n45  ; 2023_2
02 ; calculo 2b                               ; ciencias economicas      ; 46n23  ; 2023_2
02 ; probabilidade e estatistica b            ; ciencias economicas      ; 46n45  ; 2023_2
02 ; estatistica descritiva e probabilidade   ; administracao            ; 46n23  ; 2023_2
02 ; estatistica inferencial                  ; administracao            ; 46n45  ; 2023_2
02 ; equacoes diferenciais parciais           ; matematica               ; 246t56 ; 2023_2
02 ; algebra linear i                         ; matematica               ; 246t56 ; 2023_2
02 ; calculo 2a                               ; instituto de fisica      ; 246t56 ; 2023_2
02 ; calculo 2a                               ; instituto de fisica      ; 246t56 ; 2023_2
02 ; geometria analitica                      ; estatistica              ; 46t56  ; 2023_2
02 ; calculo vetorial                         ; matematica               ; 24t56  ; 2023_2
02 ; algebra linear 2                         ; matematica               ; 24t56  ; 2023_2
02 ; geometria espacial                       ; matematica               ; 35t56  ; 2023_2
02 ; nocoes de atuaria                        ; ciencias contabeis       ; 6n23   ; 2023_2
